sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,nmi_pca_xai,lsas,lsas_pca_center,lsas_xai_center,lsas_shuffled
617,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,7,7,0.4551790952682495,0.28169766068458557,0.11170344956698276,0.36843837797641754,-0.02408979833126068,-0.09844151884317398,0.06942590326070786
618,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,0.6681954860687256,0.452087938785553,0.21228836895498032,0.5601417124271393,0.024845167994499207,0.050230808556079865,0.183727161216666
619,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,1,1,0.5104532241821289,0.4919082224369049,0.10782553083468496,0.5011807233095169,0.04814206063747406,0.20840715384110808,0.00010845810174942017
620,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,0.6364081501960754,0.5744012594223022,0.13639643133650872,0.6054047048091888,0.44891829788684845,0.33075883984565735,-0.06551309302449226
621,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,0.5322198867797852,0.4127407670021057,0.17320850027262102,0.47248032689094543,0.24425167217850685,0.34284113347530365,0.2480605486780405
622,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,5,5,0.1302754133939743,0.3523685336112976,0.07634034808838473,0.24132197350263596,0.4669671058654785,0.18731610104441643,0.41949865221977234
623,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,0,0,0.5668779611587524,0.24547044932842255,0.13398526001697977,0.4061742052435875,0.3005101718008518,0.16275545954704285,0.17760008201003075
624,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,5,5,0.3400256931781769,0.30163782835006714,0.12050806061371083,0.320831760764122,-0.029009878635406494,0.16892036655917764,0.12978944927453995
625,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.44952699542045593,0.5227530002593994,0.1249802734268905,0.4861399978399277,0.12158319354057312,0.1963377280626446,0.046645790338516235
626,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.46197596192359924,0.6006724238395691,0.15097671161357096,0.5313241928815842,0.31804677844047546,-0.1870247721672058,0.24494808912277222
627,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,2,2,0.37370312213897705,0.15048149228096008,0.061759741139739935,0.26209230720996857,0.09700801968574524,0.03587227500975132,0.0027857795357704163
628,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,0.32813724875450134,0.5152724385261536,0.11862537266392655,0.42170484364032745,0.22212634794414043,0.15945155918598175,0.2038435973227024
629,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,8,8,0.16458512842655182,0.40282881259918213,0.10376329455247396,0.283706970512867,0.2947741262614727,0.1502020973712206,0.1627974435687065
630,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,0,0,-0.24118207395076752,0.4453505277633667,0.09493711976095984,0.10208422690629959,0.5480950772762299,-0.09055538475513458,0.1719307005405426
631,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,4,4,0.7713826298713684,0.7047709226608276,0.18567861396632826,0.738076776266098,0.5148540288209915,0.3466680347919464,0.16388559713959694
632,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.6649981141090393,0.21015530824661255,0.12979467748061185,0.4375767111778259,0.19147420674562454,-0.020360101014375687,0.4898269325494766
633,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,0,0,0.8275886178016663,0.2679577171802521,0.15874064599843563,0.5477731674909592,0.11796591430902481,-0.038371238857507706,0.16489709325833246
634,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,3,3,-0.03262684494256973,0.17884084582328796,0.08181445377652803,0.07310700044035912,-0.17115571349859238,0.10196800529956818,0.038182226940989494
635,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.6393840909004211,0.4670243561267853,0.14131562520460542,0.5532042235136032,0.37211164832115173,0.6205755472183228,0.005081579089164734
636,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,9,9,0.5271688103675842,0.5795186161994934,0.16785124950134114,0.5533437132835388,0.2676968574523926,-0.0048704445362091064,0.11933610402047634
637,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,2,2,0.7218596935272217,0.3099592924118042,0.2041652401923479,0.5159094929695129,0.4069769084453583,0.07771043106913567,0.08791401237249374
638,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,8,8,0.37147003412246704,0.28059953451156616,0.18330037262897558,0.3260347843170166,0.16968810558319092,0.07551038637757301,-0.004632934927940369
639,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,7,7,-0.11555168032646179,0.2711084485054016,0.09698033865513218,0.07777838408946991,-0.0007418543100357056,0.38934531807899475,0.19866792485117912
640,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,5,5,0.7750228643417358,0.4565444588661194,0.17934533790156268,0.6157836616039276,0.1200132966041565,-0.043423041701316833,0.2613796116784215
641,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,0.5821525454521179,0.18164022266864777,0.13158057914959273,0.38189638406038284,-0.0007185935974121094,-0.020706545561552048,0.3124157711863518
642,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,8,8,0.3378891050815582,0.25419795513153076,0.10124640574023562,0.2960435301065445,0.08121965825557709,-0.05960389971733093,0.3812676817178726
643,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,0.4878019690513611,0.3678324222564697,0.11483316690529066,0.4278171956539154,0.29499437659978867,0.25396905094385147,0.08806635439395905
644,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,-0.09477492421865463,0.3076326251029968,0.10821464301633305,0.1064288504421711,0.3034191429615021,-0.008763208985328674,0.16887833178043365
645,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,1,1,0.45758238434791565,0.19902360439300537,0.11092969411101182,0.3283029943704605,0.03161334991455078,0.2167578488588333,0.09019249677658081
646,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,3,3,0.03098979778587818,0.13625231385231018,0.09630684887172879,0.08362105581909418,0.2834794446825981,0.07737627439200878,-0.016369357705116272
647,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,2,2,0.7124874591827393,0.26607340574264526,0.15792460361625016,0.48928043246269226,0.4032032936811447,0.4272790476679802,0.18991083651781082
648,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,0.42091912031173706,0.5912784337997437,0.12338409986155238,0.5060987770557404,0.4233977943658829,0.37315137684345245,0.15894512087106705
649,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,2,2,0.7307029962539673,0.4101307690143585,0.1751644148353805,0.5704168826341629,0.5671145617961884,0.42201918363571167,0.0700635239481926
650,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,3,3,-0.28673678636550903,0.4601920247077942,0.1172997438455593,0.08672761917114258,0.12221428751945496,0.32318081706762314,0.10256564617156982
651,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.075120709836483,0.4808881878852844,0.09998956405118065,0.2780044488608837,0.011417433619499207,0.08792582899332047,0.16517775133252144
652,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,5,5,0.07285838574171066,0.4953048825263977,0.11177081261196296,0.2840816341340542,0.32868069410324097,-0.19495510309934616,0.2751593142747879
653,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,7,7,0.5948188304901123,0.2886229455471039,0.11166551156286658,0.4417208880186081,0.12698999047279358,-0.04757659137248993,0.13376259058713913
654,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,5,5,0.3672076463699341,0.4008864462375641,0.15326979021217257,0.3840470463037491,0.2777441516518593,0.06402765214443207,0.07898893300443888
655,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,-0.2945621609687805,0.25915300846099854,0.2301390575137869,-0.01770457625389099,-0.09863188862800598,0.40488724410533905,0.28111613914370537
656,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,1,1,0.3526288568973541,0.2166738063097,0.10091530227435544,0.28465133160352707,-0.10278202593326569,0.08014125376939774,0.2237759679555893
657,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,7,7,0.22599376738071442,0.4972513020038605,0.08694000224174678,0.36162253469228745,0.31124818325042725,0.3169712573289871,-0.0061433278024196625
658,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,0,0,0.3588162362575531,0.11717270314693451,0.0719998667861328,0.2379944697022438,0.4621138572692871,-0.057566992938518524,0.27277959138154984
659,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,7,7,0.7782394886016846,0.5533903241157532,0.18207503800875988,0.6658149063587189,0.028795331716537476,-0.05711454153060913,0.05766640603542328
660,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.5836943984031677,0.5319290161132812,0.1522453042753547,0.5578117072582245,-0.008606985211372375,-0.03332197666168213,0.2459283247590065
661,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,2,2,0.48231157660484314,0.368903249502182,0.12056900024770355,0.4256074130535126,0.16894904896616936,0.016569145023822784,0.09935415536165237
662,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,0.5717419981956482,0.4513303339481354,0.13522328550856616,0.5115361660718918,0.4589807987213135,0.5787572264671326,0.22403011471033096
663,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.6882192492485046,0.2626057267189026,0.15326739381257729,0.4754124879837036,0.49024762213230133,0.2574160248041153,0.1348410937935114
664,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,3,3,0.7097446322441101,0.20094837248325348,0.14787425730166837,0.4553465023636818,0.26399803534150124,0.21028143912553787,0.2887154594063759
665,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.38790565729141235,0.18961822986602783,0.09233185628996396,0.2887619435787201,0.11209439486265182,-0.06157660484313965,0.26119037345051765
666,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,1,1,-0.29186636209487915,0.34361791610717773,0.10188174843615955,0.025875777006149292,0.22418038954492658,-0.09163418412208557,0.1679716408252716
667,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,0.37218526005744934,0.2472759336233139,0.13225602766770492,0.3097305968403816,0.016656428575515747,0.14974742382764816,0.33510199189186096
668,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,0,0,0.48761701583862305,0.4710384011268616,0.13664618510073664,0.4793277084827423,0.04093192517757416,0.06651333719491959,-0.08826305717229843
669,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,4,4,0.6631404161453247,0.5243364572525024,0.17252408292292873,0.5937384366989136,0.5501259565353394,0.6377243995666504,0.1565522775053978
670,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.7527326941490173,0.4364185035228729,0.11928358456530623,0.5945755988359451,0.17643526662141085,0.23942219465970993,0.10210578143596649
671,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,1,1,-0.023716792464256287,0.3855564296245575,0.09551181544399348,0.1809198185801506,0.22962423600256443,0.06331542879343033,0.3647322952747345
672,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,1,1,0.47971177101135254,0.3554331660270691,0.1324092081209097,0.4175724685192108,-0.04308794438838959,0.06584391742944717,0.35779476165771484
673,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,0.48654207587242126,0.5173790454864502,0.11461114107980677,0.5019605606794357,-0.07244738936424255,0.2634411193430424,0.23026809352450073
674,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,7,7,0.4725109338760376,0.5780215263366699,0.07962056835115108,0.5252662301063538,0.368750736117363,0.4941512793302536,0.2353060021996498
675,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,2,2,-0.1972924917936325,0.3137614130973816,0.09691276466163325,0.05823446065187454,0.2612093109637499,0.3474137932062149,0.28610987216234207
676,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,-0.23979470133781433,0.3718767762184143,0.0873860512254315,0.06604103744029999,0.11427249759435654,0.044045060873031616,0.162411168217659
677,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,9,9,0.7141057252883911,0.5213521122932434,0.19570325577162964,0.6177289187908173,0.017208144068717957,-0.06503547728061676,0.17193529149517417
678,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,4,4,0.4180450141429901,0.5395162105560303,0.15395479117548233,0.4787806123495102,0.20846854767296463,-0.012904509902000427,0.16947094444185495
679,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,5,5,0.6372956037521362,0.5730780959129333,0.14375788535757983,0.6051868498325348,0.15965400263667107,0.018115758895874023,0.3446454703807831
680,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,7,7,-0.19902770221233368,0.421100378036499,0.10676370292829643,0.11103633791208267,0.16937360912561417,0.33618926256895065,0.13998273015022278
681,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.18507283926010132,0.3756639361381531,0.06897345307175579,0.2803683876991272,0.5893253087997437,0.27252933382987976,0.15198730677366257
682,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,8,8,0.44960808753967285,0.4766126275062561,0.16035593349171443,0.4631103575229645,0.15343746356666088,-0.03946976363658905,0.1269866917282343
683,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,9,9,0.24177035689353943,0.38358089327812195,0.112542429118188,0.3126756250858307,0.007443934679031372,-0.06184333562850952,0.34580349922180176
684,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,6,6,-0.5611545443534851,0.34108731150627136,0.14045219272652856,-0.11003361642360687,0.0014090240001678467,0.35601361095905304,0.04034031927585602
685,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,2,2,0.5361955761909485,0.4093461334705353,0.11128069437634232,0.4727708548307419,0.43312230706214905,0.24260356277227402,0.12216392159461975
686,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,0.5220638513565063,0.5066304206848145,0.12443538659572309,0.5143471360206604,0.2749960720539093,0.3953283876180649,0.13806883245706558
687,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,9,9,0.596419095993042,0.33862587809562683,0.10739740443989791,0.4675224870443344,0.13532639294862747,0.01758689433336258,0.075643390417099
688,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,2,2,-0.451693594455719,0.43539559841156006,0.1560998405661619,-0.008148998022079468,0.4152996689081192,-0.19522413611412048,0.15134956687688828
689,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,6,6,0.4822385311126709,0.41249945759773254,0.1654729047485573,0.4473689943552017,0.07446949183940887,-0.005139350891113281,0.09338708966970444
690,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,0.4926673471927643,0.3919420838356018,0.1275881019192047,0.44230471551418304,0.36394600570201874,0.13928361609578133,0.13309477269649506
691,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,3,3,0.5190626382827759,0.6842713952064514,0.16605553896469744,0.6016670167446136,0.3836492747068405,0.16345695033669472,0.09740262012928724
692,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,0,0,0.7710567116737366,0.22321322560310364,0.1709673117574522,0.4971349686384201,0.48733900487422943,0.38589418679475784,0.2583088353276253
693,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,0.0056930663995444775,0.48817119002342224,0.11687135888251121,0.24693212821148336,0.14510735869407654,0.5336718559265137,-0.11814947426319122
694,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.5027066469192505,0.4001504182815552,0.1568970421965335,0.45142853260040283,0.2674397937953472,0.22935497760772705,0.23719295114278793
695,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,0,0,0.7517530918121338,0.3167245388031006,0.21975378894420536,0.5342388153076172,-0.016321182250976562,-0.13917727768421173,-0.010929040610790253
696,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,0,0,0.6775432229042053,0.1917516440153122,0.166000065423902,0.43464743345975876,0.13006272166967392,0.04096405766904354,0.44698742032051086
697,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,4,4,0.7905413508415222,0.7028151750564575,0.1561853223458204,0.7466782629489899,0.1415853276848793,0.07193850725889206,0.1192963756620884
698,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,4,4,0.5040264129638672,0.4574269652366638,0.13863083864677886,0.4807266891002655,0.28300754353404045,0.0905555710196495,0.021104872226715088
699,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,7,7,-0.16521726548671722,0.5217999219894409,0.0888440094934811,0.17829132825136185,0.18482989445328712,0.13282815366983414,0.05911773443222046
700,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,3,3,0.508119523525238,0.14840632677078247,0.15857060746434132,0.32826292514801025,0.012515813112258911,0.0827997513115406,0.11694426089525223
701,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,0.6707677841186523,0.3135358691215515,0.14380706974074825,0.49215182662010193,0.36261139810085297,0.26560190320014954,0.18590807914733887
702,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,0.7609617710113525,0.5219405889511108,0.18841033394705026,0.6414511799812317,0.12109843641519547,-0.017167434096336365,0.2963796481490135
703,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,4,4,0.6521775722503662,0.19515763223171234,0.17332009930434888,0.4236676022410393,0.4774155169725418,0.491953581571579,0.04003198444843292
